Number,Incident.Type,Creation.Date,Latitude,Longitude,Total.population,One.race.1,White,Black.or.African.American,American.Indian.and.Alaska.Native,Asian,Hispanic.or.Latino..of.any.race.,Median.household.income..dollars.,groupedtype,newBorough
2052,LawEnforcement-Suspicious Package,40163.86914,40.69542532,-73.98510277,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2053,Fire-1st Alarm,40047.0394,40.74972619,-73.967182,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2054,Medical-Spray/Larvaciding,40054.47878,40.60326499,-73.9198941,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Med,BROOKLYN
2055,Fire-1st Alarm,40057.43469,40.7568552,-73.95409708,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2056,LawEnforcement-Suspicious Device,40057.88584,40.62727311,-74.13831673,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2057,Fire-2nd Alarm,40074.40773,40.58356514,-73.94943209,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2058,LawEnforcement-Suspicious Package,40081.54983,40.69720909,-73.98568545,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2059,LawEnforcement-Suspicious Package,40084.1803,40.77831591,-73.96273917,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2060,Fire-Overhead wires,40086.32718,40.68840141,-73.81857665,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2061,LawEnforcement-Suspicious Package,40095.00247,40.74711109,-73.94238706,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
2062,LawEnforcement-Suspicious Package,40129.67771,40.61093905,-74.03213682,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2063,Fire-1st Alarm,40131.48807,40.78925031,-73.93703711,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2064,LawEnforcement-Suspicious Vehicle,40163.62715,40.74979414,-73.99148602,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2065,Fire-Explosion,40163.13858,40.61251373,-73.94192217,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2066,LawEnforcement-Suspicious Package,40162.81495,40.71415329,-73.98901963,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2067,Fire-1st Alarm,40161.65152,40.70597156,-74.00525868,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2068,Fire-1st Alarm,40159.67736,40.59438728,-74.06292307,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2069,LawEnforcement-Suspicious Package,40157.87066,40.66828899,-73.7959897,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
2070,Medical-Cardiac Arrest,40159.57567,40.83119528,-73.87201116,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Med,BRONX
2071,Fire-10-76 (Commercial High Rise),40156.84785,40.75826657,-73.98546772,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2072,LawEnforcement-Suspicious Package,40155.49892,40.72543199,-73.99677099,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2073,Fire-2nd Alarm,40154.31797,40.83519573,-73.94173863,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2074,Fire-2nd Alarm,40141.57509,40.60351459,-74.08687633,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2075,LawEnforcement-Possible Bomb Threat,40152.38145,40.78637256,-73.93165574,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2076,Fire-10-76 (Commercial High Rise),40150.65336,40.74476559,-73.98939712,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2077,Fire-1st Alarm,40145.94192,40.74140455,-73.90355765,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2078,LawEnforcement-Suspicious Package,40145.59188,40.73424847,-73.95719467,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2079,Fire-1st Alarm,40144.41329,40.6698673,-73.95050218,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2080,Fire-10-77 (Residential High Rise),40141.86194,40.76132674,-73.97010747,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2081,Fire-2nd Alarm,40142.37235,40.7708022,-73.95506999,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2082,Fire-2nd Alarm,40140.69338,40.7150336,-73.82318976,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2083,Fire-3rd Alarm,40140.30519,40.82232872,-73.95438484,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2084,Fire-10-77 (Residential High Rise),40139.9278,40.71660459,-73.99171392,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2085,Fire-1st Alarm,40139.38627,40.58706874,-74.19871807,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2086,LawEnforcement-Suspicious Vehicle,40138.05119,40.69600189,-73.9714314,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2087,Fire-10-77 (Residential High Rise),40137.5567,40.76638341,-73.99196765,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2088,Fire-4th Alarm,40136.48536,40.81711838,-73.88306812,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2089,Fire-3rd Alarm,40126.82464,40.81671007,-73.95384678,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2090,Fire-Brush Fire 2nd Alarm,40135.44571,40.52600323,-74.19322725,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2091,Fire-10-76 (Commercial High Rise),40135.5361,40.74990314,-73.9840692,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2092,Fire-4th Alarm,40134.4588,40.84468725,-73.93710401,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2093,Fire-School,40134.45043,40.80936967,-73.91758358,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2094,Fire-School,40131.35926,40.66896017,-73.90472581,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2095,Fire-4th Alarm,40128.80627,40.70489516,-73.82366389,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2096,Fire-Explosion,40097.06351,40.69978808,-73.8260865,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2097,Fire-3rd Alarm,40128.31006,40.83072086,-73.86514996,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2098,Fire-1st Alarm,40127.40369,40.76399114,-73.95878197,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2099,Fire-2nd Alarm,40127.83442,40.81711838,-73.88306812,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2100,Fire-2nd Alarm,40120.66284,40.72279981,-73.99898624,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2101,Fire-10-76 (Commercial High Rise),40120.65535,40.68977809,-73.97745952,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2102,LawEnforcement-Suspicious Package,40118.65434,40.73441972,-73.90760186,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
2103,Fire-4th Alarm,40112.72242,40.86982574,-73.88934624,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2104,LawEnforcement-Suspicious Package,40116.6236,40.73975139,-74.00252241,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2105,Fire-1st Alarm,40113.70307,40.64063378,-73.78651799,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2106,Fire-2nd Alarm,40110.8439,40.83370757,-73.92641061,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2107,Fire-2nd Alarm,40110.85883,40.75043897,-73.98929516,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2108,LawEnforcement-Suspicious Package,40109.43527,40.77302175,-73.91096014,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
2109,LawEnforcement-Missing Person,40107.68791,40.68330093,-73.90723282,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2110,Fire-3rd Alarm,40108.17178,40.62868901,-73.94236562,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2111,LawEnforcement-Suspicious Package,40106.57056,40.75853319,-73.98884266,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2112,LawEnforcement-Suspicious Package,40098.52792,40.69116288,-73.98658938,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2113,Fire-2nd Alarm,40097.25495,40.59931447,-74.07181862,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2114,LawEnforcement-Suspicious Package,40096.70432,40.7276031,-74.00261576,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2115,LawEnforcement-Suspicious Package,40093.10301,40.62517797,-73.9363094,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2116,Fire-10-76 (Commercial High Rise),40091.86674,40.75699737,-73.97831029,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2117,Fire-2nd Alarm,40089.81685,40.67034821,-73.87773791,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2118,Fire-High Angle Rescue,40089.82856,40.74678473,-73.98154726,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2119,Fire-Sensitive Location,40089.02279,40.78834915,-73.95470785,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2120,Medical-Trauma,40088.46367,40.77307902,-73.84564047,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Med,QUEENS
2121,LawEnforcement-Device,40087.62323,40.74667915,-74.00174675,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2122,LawEnforcement-Suspicious Package,40086.92918,40.59831204,-73.96118526,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2123,Fire-Sensitive Location,40086.62209,40.69066211,-74.01312469,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2124,LawEnforcement-Suspicious Package,40086.51325,40.76415217,-73.97464027,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2125,Fire-3rd Alarm,40064.08034,40.61783428,-74.02422714,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2126,LawEnforcement-Suspicious Package,40085.04093,40.78831174,-73.97650169,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2127,LawEnforcement-Suspicious Package,40081.81177,40.74776483,-73.98295812,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2128,LawEnforcement-Suspicious Package,40081.66955,40.74982404,-73.97220233,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2129,LawEnforcement-Suspicious Vehicle,40081.49628,40.74879965,-73.96984602,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2130,LawEnforcement-Suspicious Package,40080.40005,40.70930595,-74.01193542,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2131,LawEnforcement-Suspicious Package,40079.84523,40.75554999,-73.97397941,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2132,LawEnforcement-Suspicious Package,40079.52397,40.71235669,-73.82629178,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
2133,Medical-Public Health,40075.4437,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Med,BRONX
2134,LawEnforcement-Suspicious Package,40078.86634,40.54851932,-74.19465611,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2135,LawEnforcement-Suspicious Package,40078.50685,40.5753038,-73.97660903,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2136,LawEnforcement-Suspicious Package,40076.70465,40.75664798,-73.97435798,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2137,LawEnforcement-Suspicious Package,40072.61538,40.63476398,-74.11510633,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2138,LawEnforcement-Suspicious Package,40069.80951,40.61241959,-74.09934988,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2139,LawEnforcement-Suspicious Package,40069.40359,40.62433379,-74.09395326,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2140,LawEnforcement-Suspicious Package,40067.54564,NA,NA,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2141,LawEnforcement-Suspicious Package,40067.46053,40.72803404,-74.00215035,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2142,LawEnforcement-Suspicious Package,40066.89466,40.70655304,-74.01103322,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2143,Fire-10-76 (Commercial High Rise),40066.42361,40.75180865,-73.97287643,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2144,Fire-5th Alarm,40064.86348,40.71105286,-73.87487861,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2145,Fire-School,40064.83373,40.75653317,-73.92512065,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
2146,Fire-1st Alarm,40063.85718,40.59720129,-73.94937495,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2147,Fire-10-76 (Commercial High Rise),40061.45167,40.75286666,-73.97904071,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2148,LawEnforcement-Suspicious Package,40058.53411,40.57855711,-74.16959473,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
2149,Fire-10-77 (Residential High Rise),40058.47624,40.72604383,-73.99190757,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2150,Fire-2nd Alarm,40053.40164,40.68159443,-73.91914041,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2151,Fire-1st Alarm,40052.70368,40.57201444,-74.14699096,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
2152,LawEnforcement-Device,40052.07802,40.80207385,-73.93911281,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2153,LawEnforcement-Suspicious Package,40050.68693,40.64011974,-73.96684681,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2154,Fire-2nd Alarm,40047.71731,40.66115447,-73.98855618,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2155,Fire-10-77 (Residential High Rise),40048.03714,40.82053325,-73.93614411,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2156,Fire-10-76 (Commercial High Rise),40046.99903,40.75187891,-73.98109108,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2157,Medical-Spray/Larvaciding,40044.94009,40.61672647,-74.01832674,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Med,BROOKLYN
2158,Medical-Spray/Larvaciding,40044.9412,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Med,QUEENS
2159,LawEnforcement-Suspicious Package,40045.77619,40.70455262,-73.91660952,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2160,Fire-Sensitive Location,40042.7177,40.74314247,-73.98169984,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2161,LawEnforcement-Report of Police Officer Shot,40041.85064,40.68441595,-73.92720995,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
2162,Fire-Vehicle Fire,40040.48002,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2163,Fire-3rd Alarm,40039.71721,40.7078992,-73.92152872,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
2164,Fire-3rd Alarm,40038.95654,40.89858616,-73.86738879,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
2165,Fire-10-76 (Commercial High Rise),40038.1164,40.72486097,-74.00594565,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2166,Medical-Spray/Larvaciding,40030.25556,NA,NA,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Med,STATEN ISLAND
2167,LawEnforcement-Suspicious Package,40036.52505,40.74265535,-73.99804766,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2168,LawEnforcement-Suspicious Package,40033.58935,40.80321647,-73.95253051,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
2169,Fire-Fire in a Hotel,40032.50149,40.72604383,-73.99190757,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
2170,Medical-Spray/Larvaciding,40030.94826,40.74259934,-73.78751612,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Med,QUEENS
